Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Team,Season
"Tuesday, Jun 14",MIL,@,NYM,L,0.0,4.0,9.0,34-29,2.0,2.5,Bassitt,Houser,None,2:39,N,28495.0,1.27,-1,,MIL,2022
"Wednesday, Jun 15",MIL,@,NYM,W,10.0,2.0,9.0,35-29,2.0,1.5,Burnes,Peterson,None,3:11,N,25422.0,1.22,1,,MIL,2022
"Thursday, Jun 16",MIL,@,NYM,L,4.0,5.0,9.0,35-30,2.0,2.0,Smith,Suter,Díaz,3:26,N,25002.0,1.25,-1,,MIL,2022
"Friday, Jun 17",MIL,@,CIN,W,5.0,4.0,9.0,36-30,2.0,1.0,Lauer,Detwiler,Boxberger,2:53,N,21147.0,1.11,1,,MIL,2022
"Saturday, Jun 18",MIL,@,CIN,W,7.0,3.0,9.0,37-30,2.0,1.0,Alexander,Ashcraft,None,3:21,D,25071.0,1.12,2,,MIL,2022
"Sunday, Jun 19",MIL,@,CIN,W,6.0,3.0,9.0,38-30,1.0,Tied,Houser,Minor,Williams,3:06,D,25001.0,1.18,3,,MIL,2022
"Monday, Jun 20",MIL,Home,STL,W,2.0,0.0,9.0,39-30,1.0,up 1.0,Burnes,Mikolas,Hader,2:46,N,28100.0,1.49,4,,MIL,2022
"Tuesday, Jun 21",MIL,Home,STL,L,2.0,6.0,9.0,39-31,1.0,Tied,Thompson,González,None,3:13,N,30208.0,1.49,-1,,MIL,2022
"Wednesday, Jun 22",MIL,Home,STL,L,4.0,5.0,9.0,39-32,2.0,1.0,Oviedo,Lauer,Cabrera,3:06,N,27986.0,1.47,-2,,MIL,2022
"Thursday, Jun 23",MIL,Home,STL,W,6.0,4.0,9.0,40-32,1.0,Tied,Alexander,Hudson,Hader,3:01,D,32550.0,1.50,1,,MIL,2022
"Friday, Jun 24",MIL,Home,TOR,L,4.0,9.0,9.0,40-33,1.0,Tied,Manoah,Houser,None,3:16,N,32166.0,1.18,-1,,MIL,2022
"Saturday, Jun 25",MIL,Home,TOR,W,5.0,4.0,9.0,41-33,1.0,Tied,Burnes,Kikuchi,Hader,3:10,D,34768.0,1.10,1,,MIL,2022
"Sunday, Jun 26",MIL,Home,TOR,W,10.0,3.0,9.0,42-33,1.0,up 1.0,Gustave,Berríos,None,2:51,D,35503.0,1.13,2,,MIL,2022
"Tuesday, Jun 28",MIL,@,TBR,W,5.0,3.0,9.0,43-33,1.0,up 0.5,Woodruff,Wisler,Hader,3:21,N,13742.0,1.17,3,,MIL,2022
"Wednesday, Jun 29",MIL,@,TBR,W,5.0,3.0,9.0,44-33,1.0,up 1.5,Boxberger,Faucher,Hader,4:00,D,15481.0,1.22,4,,MIL,2022
"Thursday, Jun 30",MIL,@,PIT,L,7.0,8.0,9.0,44-34,1.0,up 1.0,Brubaker,Suter,De los Santos,3:00,N,14134.0,1.24,-1,,MIL,2022
"Friday, Jul 1",MIL,@,PIT,W,19.0,2.0,9.0,45-34,1.0,up 2.0,Burnes,Contreras,None,3:34,N,20409.0,1.28,1,,MIL,2022
"Saturday, Jul 2",MIL,@,PIT,L,4.0,7.0,9.0,45-35,1.0,up 1.0,Wilson,Ashby,Bednar,2:56,D,26505.0,1.25,-1,,MIL,2022
"Sunday, Jul 3",MIL,@,PIT,W,2.0,0.0,9.0,46-35,1.0,up 2.0,Woodruff,Thompson,Hader,3:08,D,17578.0,1.25,1,,MIL,2022
"Monday, Jul 4",MIL,Home,CHC,W-wo,5.0,2.0,10.0,47-35,1.0,up 3.0,Boxberger,Effross,None,3:29,D,41981.0,1.22,2,,MIL,2022
"Tuesday, Jul 5",MIL,Home,CHC,L,3.0,8.0,9.0,47-36,1.0,up 3.0,Swarmer,Alexander,None,3:03,N,30561.0,1.20,-1,,MIL,2022
"Wednesday, Jul 6",MIL,Home,CHC,L,1.0,2.0,9.0,47-37,1.0,up 3.0,Givens,Hader,Robertson,3:13,D,32696.0,1.21,-2,,MIL,2022
"Friday, Jul 8",MIL,Home,PIT,W,4.0,3.0,9.0,48-37,1.0,up 3.5,Ashby,Brubaker,Hader,3:01,N,29471.0,1.11,1,,MIL,2022
"Saturday, Jul 9",MIL,Home,PIT,L,3.0,4.0,9.0,48-38,1.0,up 3.5,De Jong,Boxberger,Bednar,3:14,D,35384.0,1.09,-1,,MIL,2022
"Sunday, Jul 10",MIL,Home,PIT,L,6.0,8.0,9.0,48-39,1.0,up 2.5,Stratton,Gott,None,3:31,D,32967.0,1.11,-2,,MIL,2022
"Tuesday, Jul 12",MIL,@,MIN,W,6.0,3.0,9.0,49-39,1.0,up 2.0,Gustave,Winder,Hader,3:02,N,37183.0,1.05,1,,MIL,2022
"Wednesday, Jul 13",MIL,@,MIN,L-wo,1.0,4.0,9.0,49-40,1.0,up 2.0,Duran,Hader,None,3:20,D,38802.0,1.10,-1,,MIL,2022
"Thursday, Jul 14",MIL,@,SFG,W,3.0,2.0,10.0,50-40,1.0,up 3.0,Gott,Doval,Williams,3:52,N,26994.0,1.18,1,,MIL,2022
"Friday, Jul 15",MIL,@,SFG,L-wo,5.0,8.0,9.0,50-41,1.0,up 2.0,Long,Hader,None,3:34,N,28244.0,1.09,-1,,MIL,2022
"Saturday, Jul 16",MIL,@,SFG,L,1.0,2.0,9.0,50-42,1.0,up 1.0,Brebbia,Suter,Leone,2:49,D,41279.0,1.11,-2,,MIL,2022
"Sunday, Jul 17",MIL,@,SFG,L,5.0,9.0,9.0,50-43,1.0,up 0.5,Webb,Ashby,None,2:49,D,30584.0,1.10,-3,,MIL,2022
"Friday, Jul 22",MIL,Home,COL,W-wo,6.0,5.0,13.0,51-43,1.0,up 1.5,Suter,Bird,None,4:44,N,33357.0,1.01,1,,MIL,2022
"Saturday, Jul 23",MIL,Home,COL,W,9.0,4.0,9.0,52-43,1.0,up 1.5,Woodruff,Ureña,None,3:13,N,31694.0,1.01,2,,MIL,2022
"Sunday, Jul 24",MIL,Home,COL,W,10.0,9.0,9.0,53-43,1.0,up 2.5,Suter,Colomé,Hader,4:17,D,36465.0,1.01,3,,MIL,2022
"Monday, Jul 25",MIL,Home,COL,L,0.0,2.0,9.0,53-44,1.0,up 2.0,Freeland,Ashby,Bard,2:50,N,25194.0,.98,-1,,MIL,2022
"Tuesday, Jul 26",MIL,Home,MIN,W-wo,7.0,6.0,9.0,54-44,1.0,up 3.0,Hader,Duffey,None,3:30,N,28596.0,.99,1,,MIL,2022
"Wednesday, Jul 27",MIL,Home,MIN,W,10.0,4.0,9.0,55-44,1.0,up 3.0,Burnes,Archer,None,3:27,D,35914.0,.95,2,,MIL,2022
"Friday, Jul 29",MIL,@,BOS,W,4.0,1.0,9.0,56-44,1.0,up 3.0,Woodruff,Bello,Hader,3:27,N,34193.0,.95,3,,MIL,2022
"Saturday, Jul 30",MIL,@,BOS,W,9.0,4.0,9.0,57-44,1.0,up 4.0,Lauer,Pivetta,None,3:49,D,35867.0,.92,4,,MIL,2022
"Sunday, Jul 31",MIL,@,BOS,L,2.0,7.0,9.0,57-45,1.0,up 3.0,Winckowski,Ashby,None,2:58,D,35231.0,.85,-1,,MIL,2022
"Tuesday, Aug 2",MIL,@,PIT,L,3.0,5.0,9.0,57-46,1.0,up 2.0,Holderman,Burnes,Crowe,3:02,N,12401.0,.82,-2,,MIL,2022
"Wednesday, Aug 3",MIL,@,PIT,L-wo,7.0,8.0,9.0,57-47,1.0,up 1.5,Crowe,Williams,None,3:49,N,13084.0,.85,-3,,MIL,2022
"Thursday, Aug 4",MIL,@,PIT,L-wo,4.0,5.0,10.0,57-48,1.0,Tied,Underwood,Bush,None,3:22,D,13485.0,.87,-4,,MIL,2022
"Friday, Aug 5",MIL,Home,CIN,W,5.0,1.0,9.0,58-48,1.0,Tied,Lauer,Dugger,Williams,3:14,N,33239.0,.93,1,,MIL,2022
"Saturday, Aug 6",MIL,Home,CIN,L,5.0,7.0,9.0,58-49,2.0,1.0,Farmer,Ashby,None,3:30,N,35784.0,.97,-1,,MIL,2022
"Sunday, Aug 7",MIL,Home,CIN,L,2.0,4.0,10.0,58-50,2.0,2.0,Strickland,Williams,Detwiler,3:47,D,40063.0,.97,-2,,MIL,2022
"Tuesday, Aug 9",MIL,Home,TBR,W,5.0,3.0,9.0,59-50,2.0,1.0,Peralta,Yarbrough,Bush,2:46,N,30030.0,.98,1,,MIL,2022
"Wednesday, Aug 10",MIL,Home,TBR,W-wo,4.0,3.0,10.0,60-50,2.0,1.0,Williams,Thompson,None,3:03,D,30644.0,.95,2,,MIL,2022
"Friday, Aug 12",MIL,@,STL,L,1.0,3.0,9.0,60-51,2.0,1.5,Montgomery,Lauer,Helsley,2:53,N,45669.0,1.39,-1,,MIL,2022
"Saturday, Aug 13",MIL,@,STL,W,3.0,2.0,10.0,61-51,2.0,0.5,Williams,Gallegos,Bush,3:01,N,45905.0,1.46,1,,MIL,2022
"Sunday, Aug 14",MIL,@,STL,L,3.0,6.0,9.0,61-52,2.0,1.5,Mikolas,Rogers,None,2:17,D,44142.0,1.41,-1,,MIL,2022
"Monday, Aug 15",MIL,Home,LAD,L,0.0,4.0,9.0,61-53,2.0,2.0,Urías,Peralta,None,3:12,N,27084.0,.99,-2,,MIL,2022
"Tuesday, Aug 16",MIL,Home,LAD,W-wo,5.0,4.0,11.0,62-53,2.0,2.0,Suter,Kimbrel,None,3:52,N,32948.0,1.00,1,,MIL,2022
"Wednesday, Aug 17",MIL,Home,LAD,L,1.0,2.0,9.0,62-54,2.0,3.0,Gonsolin,Lauer,Kimbrel,2:49,N,30259.0,1.01,-1,,MIL,2022
"Thursday, Aug 18",MIL,Home,LAD,W,5.0,3.0,9.0,63-54,2.0,3.0,Burnes,Heaney,Williams,2:58,D,37403.0,1.01,1,,MIL,2022
"Friday, Aug 19",MIL,@,CHC,L,7.0,8.0,9.0,63-55,2.0,4.0,Rucker,Milner,Hughes,2:54,D,39962.0,1.04,-1,,MIL,2022
"Saturday, Aug 20",MIL,@,CHC,L-wo,5.0,6.0,11.0,63-56,2.0,5.0,Uelmen,Strzelecki,None,3:51,D,35994.0,1.02,-2,,MIL,2022
"Sunday, Aug 21",MIL,@,CHC,W,5.0,2.0,9.0,64-56,2.0,5.0,Suter,Wick,Rogers,3:04,D,34525.0,1.03,1,,MIL,2022
"Monday, Aug 22",MIL,@,LAD,W,4.0,0.0,9.0,65-56,2.0,5.0,Lauer,Urías,None,3:02,N,37091.0,1.01,2,,MIL,2022
"Tuesday, Aug 23",MIL,@,LAD,L,1.0,10.0,9.0,65-57,2.0,5.5,Gonsolin,Burnes,None,3:02,N,53222.0,1.06,-1,,MIL,2022
"Wednesday, Aug 24",MIL,@,LAD,L,6.0,12.0,9.0,65-58,2.0,5.5,Heaney,Houser,None,3:07,N,47216.0,1.06,-2,,MIL,2022
"Friday, Aug 26",MIL,Home,CHC,L,3.0,4.0,10.0,65-59,2.0,6.0,Newcomb,Williams,Rodríguez,3:16,N,33549.0,1.01,-3,,MIL,2022
"Saturday, Aug 27",MIL,Home,CHC,W,7.0,0.0,9.0,66-59,2.0,6.0,Rogers,Wick,None,3:04,N,40901.0,.93,1,,MIL,2022
"Sunday, Aug 28",MIL,Home,CHC,W,9.0,7.0,9.0,67-59,2.0,6.0,Lauer,Newcomb,Williams,3:24,D,39035.0,.91,2,,MIL,2022
"Monday, Aug 29",MIL,Home,PIT,W-wo,7.0,5.0,9.0,68-59,2.0,6.0,Williams,Crowe,None,3:32,N,23009.0,1.03,3,,MIL,2022
"Tuesday, Aug 30",MIL,Home,PIT,L,2.0,4.0,9.0,68-60,2.0,6.0,Banuelos,Boxberger,De Jong,2:43,N,24764.0,1.03,-1,,MIL,2022
"Wednesday, Aug 31",MIL,Home,PIT,W,6.0,1.0,9.0,69-60,2.0,6.0,Rogers,Yajure,None,3:16,D,25240.0,.99,1,,MIL,2022
"Thursday, Sep 1",MIL,@,ARI,L,0.0,5.0,9.0,69-61,2.0,6.5,Kelly,Woodruff,None,2:28,N,10495.0,1.01,-1,,MIL,2022
"Friday, Sep 2",MIL,@,ARI,L,1.0,2.0,9.0,69-62,2.0,7.5,Nelson,Lauer,Kennedy,2:51,N,13488.0,.95,-2,,MIL,2022
"Saturday, Sep 3",MIL,@,ARI,W,8.0,6.0,10.0,70-62,2.0,7.5,Williams,Mantiply,Rogers,4:12,N,22138.0,.87,1,,MIL,2022
"Sunday, Sep 4",MIL,@,ARI,L,1.0,5.0,9.0,70-63,2.0,8.5,Gallen,Alexander,None,2:39,D,20274.0,1.00,-1,,MIL,2022
"Monday, Sep 5",MIL,@,COL,W,6.0,4.0,9.0,71-63,2.0,7.5,Houser,Feltner,Williams,3:15,D,32627.0,.99,1,,MIL,2022
"Tuesday, Sep 6",MIL,@,COL,L-wo,7.0,10.0,10.0,71-64,2.0,8.5,Bard,Rogers,None,3:01,N,22329.0,1.08,-1,,MIL,2022
"Wednesday, Sep 7",MIL,@,COL,L,4.0,8.0,9.0,71-65,2.0,9.5,Freeland,Lauer,None,2:35,D,20278.0,.98,-2,,MIL,2022
"Thursday, Sep 8 (1)",MIL,Home,SFG,W,2.0,1.0,9.0,72-65,2.0,8.0,Burnes,Junis,Williams,2:20,D,,.81,1,,MIL,2022
"Thursday, Sep 8 (2)",MIL,Home,SFG,W,4.0,2.0,9.0,73-65,2.0,8.0,Strzelecki,Young,Rogers,3:08,D,23019.0,.91,2,,MIL,2022
"Friday, Sep 9",MIL,Home,CIN,L,2.0,8.0,9.0,73-66,2.0,8.0,Lodolo,Alexander,None,2:42,N,33660.0,1.03,-1,,MIL,2022
"Saturday, Sep 10",MIL,Home,CIN,W,5.0,1.0,9.0,74-66,2.0,8.0,Houser,Anderson,None,2:34,N,34615.0,.86,1,,MIL,2022
"Sunday, Sep 11",MIL,Home,CIN,W,7.0,6.0,9.0,75-66,2.0,8.0,Woodruff,Dunn,Williams,3:05,D,42482.0,.99,2,,MIL,2022
"Tuesday, Sep 13",MIL,@,STL,W,8.0,4.0,9.0,76-66,2.0,7.0,Perdomo,Montgomery,None,3:07,N,42047.0,1.14,3,,MIL,2022
"Wednesday, Sep 14",MIL,@,STL,L,1.0,4.0,9.0,76-67,2.0,8.0,Wainwright,Burnes,Helsley,3:10,N,46459.0,1.21,-1,,MIL,2022
"Friday, Sep 16",MIL,Home,NYY,W-wo,7.0,6.0,9.0,77-67,2.0,7.5,Rogers,Holmes,None,4:09,N,36011.0,1.16,1,,MIL,2022
"Saturday, Sep 17",MIL,Home,NYY,W,4.0,1.0,9.0,78-67,2.0,8.0,Woodruff,Taillon,Williams,2:56,N,41210.0,1.23,2,,MIL,2022
"Sunday, Sep 18",MIL,Home,NYY,L,8.0,12.0,9.0,78-68,2.0,8.0,Cole,Milner,None,3:46,D,35964.0,1.29,-1,,MIL,2022
"Monday, Sep 19",MIL,Home,NYM,L,2.0,7.0,9.0,78-69,2.0,8.5,Scherzer,Burnes,None,2:49,N,25671.0,1.19,-2,,MIL,2022
"Tuesday, Sep 20",MIL,Home,NYM,L,5.0,7.0,9.0,78-70,2.0,8.5,Rodríguez,Rogers,Díaz,3:19,N,26319.0,1.04,-3,,MIL,2022
"Wednesday, Sep 21",MIL,Home,NYM,W,6.0,0.0,9.0,79-70,2.0,7.5,Gott,Walker,None,2:47,D,25204.0,.93,1,,MIL,2022
"Thursday, Sep 22",MIL,@,CIN,W,5.0,1.0,9.0,80-70,2.0,7.5,Woodruff,Greene,None,2:50,N,9889.0,.96,2,,MIL,2022
"Friday, Sep 23",MIL,@,CIN,W,5.0,3.0,9.0,81-70,2.0,7.5,Perdomo,Cessa,Williams,3:22,N,16658.0,1.09,3,,MIL,2022
"Saturday, Sep 24",MIL,@,CIN,W,10.0,2.0,9.0,82-70,2.0,6.5,Burnes,Ashcraft,None,2:57,N,20472.0,1.30,4,,MIL,2022
"Sunday, Sep 25",MIL,@,CIN,L,1.0,2.0,9.0,82-71,2.0,6.5,Farmer,Bush,Díaz,2:46,D,19952.0,1.56,-1,,MIL,2022
"Tuesday, Sep 27",MIL,Home,STL,L,2.0,6.0,9.0,82-72,2.0,7.5,Mikolas,Houser,None,3:13,N,29341.0,1.47,-2,,MIL,2022
"Wednesday, Sep 28",MIL,Home,STL,W,5.0,1.0,9.0,83-72,2.0,6.5,Woodruff,Quintana,None,3:31,N,28835.0,1.35,1,,MIL,2022
"Thursday, Sep 29",MIL,Home,MIA,L,2.0,4.0,9.0,83-73,2.0,7.0,Nance,Peralta,Floro,3:08,N,23122.0,1.83,-1,,MIL,2022
"Friday, Sep 30",MIL,Home,MIA,W,1.0,0.0,9.0,84-73,2.0,7.0,Burnes,Alcantara,Williams,2:28,N,31945.0,1.97,1,,MIL,2022
"Saturday, Oct 1",MIL,Home,MIA,L,3.0,4.0,9.0,84-74,2.0,8.0,Nance,Williams,Bleier,3:28,N,30686.0,2.11,-1,,MIL,2022
"Sunday, Oct 2",MIL,Home,MIA,L,3.0,4.0,12.0,84-75,2.0,8.0,Brazobán,Gott,Scott,4:12,D,31053.0,1.73,-2,,MIL,2022
"Monday, Oct 3",MIL,Home,ARI,W-wo,6.0,5.0,10.0,85-75,2.0,7.0,Boxberger,Moronta,None,3:19,N,18612.0,.40,1,,MIL,2022
"Tuesday, Oct 4",MIL,Home,ARI,W,3.0,0.0,9.0,86-75,2.0,7.0,Lauer,Gallen,Strzelecki,3:02,N,19611.0,.00,2,,MIL,2022
"Wednesday, Oct 5",MIL,Home,ARI,L,2.0,4.0,9.0,86-76,2.0,7.0,Poppen,Gott,Ginkel,2:43,D,18765.0,.00,-1,,MIL,2022
"Friday, Apr 8",MIN,Home,SEA,L,1.0,2.0,9.0,0-1,3.0,1.0,Ray,Ryan,Steckenrider,2:53,D,35462.0,.94,-1,,MIN,2022
"Saturday, Apr 9",MIN,Home,SEA,L,3.0,4.0,9.0,0-2,4.0,2.0,Muñoz,Duffey,Castillo,3:09,D,20867.0,.85,-2,,MIN,2022
"Sunday, Apr 10",MIN,Home,SEA,W,10.0,4.0,9.0,1-2,3.0,1.0,Ober,Gonzales,None,3:11,D,17018.0,.85,1,,MIN,2022
"Monday, Apr 11",MIN,Home,SEA,W,4.0,0.0,9.0,2-2,2.0,0.5,Bundy,Flexen,None,3:00,N,12932.0,.92,2,,MIN,2022
"Tuesday, Apr 12",MIN,Home,LAD,L,2.0,7.0,9.0,2-3,3.0,1.5,Hudson,Pagán,None,4:00,N,16732.0,.89,-1,,MIN,2022
"Wednesday, Apr 13",MIN,Home,LAD,L,0.0,7.0,9.0,2-4,4.0,2.5,Kershaw,Paddack,None,2:34,D,17101.0,.86,-2,,MIN,2022
"Friday, Apr 15",MIN,@,BOS,W,8.0,4.0,9.0,3-4,4.0,2.0,Ryan,Pivetta,None,3:33,D,36266.0,.86,1,,MIN,2022
"Saturday, Apr 16",MIN,@,BOS,L,0.0,4.0,9.0,3-5,4.0,3.0,Houck,Gray,None,2:45,D,34990.0,.90,-1,,MIN,2022
"Sunday, Apr 17",MIN,@,BOS,L,1.0,8.0,9.0,3-6,5.0,3.0,Strahm,Ober,None,2:51,D,28858.0,.83,-2,,MIN,2022
"Monday, Apr 18",MIN,@,BOS,W,8.0,3.0,9.0,4-6,4.0,2.5,Bundy,Hill,None,3:28,D,32514.0,.84,1,,MIN,2022
"Tuesday, Apr 19",MIN,@,KCR,L,3.0,4.0,9.0,4-7,5.0,3.0,Garrett,Duffey,Staumont,3:06,N,10003.0,.91,-1,,MIN,2022
"Wednesday, Apr 20",MIN,@,KCR,L,0.0,2.0,9.0,4-8,5.0,2.5,Lynch,Paddack,Barlow,2:29,N,8969.0,.87,-2,,MIN,2022
"Thursday, Apr 21",MIN,@,KCR,W,1.0,0.0,9.0,5-8,5.0,2.5,Ryan,Greinke,Pagán,2:43,D,15540.0,.81,1,,MIN,2022
"Friday, Apr 22",MIN,Home,CHW,W,2.0,1.0,9.0,6-8,3.0,1.5,Duffey,Graveman,Pagán,3:04,N,14257.0,.88,2,,MIN,2022
"Saturday, Apr 23",MIN,Home,CHW,W,9.0,2.0,9.0,7-8,2.0,0.5,Bundy,Velasquez,None,3:32,D,16686.0,.93,3,,MIN,2022
"Sunday, Apr 24",MIN,Home,CHW,W-wo,6.0,4.0,10.0,8-8,1.0,up 0.5,Smith,Hendriks,None,3:50,D,16197.0,1.01,4,,MIN,2022
"Tuesday, Apr 26",MIN,Home,DET,W-wo,5.0,4.0,9.0,9-8,1.0,up 2.0,Jax,Soto,None,3:05,N,11803.0,1.07,5,,MIN,2022
"Wednesday, Apr 27",MIN,Home,DET,W,5.0,0.0,9.0,10-8,1.0,up 2.5,Ryan,Pineda,None,2:23,N,11829.0,1.08,6,,MIN,2022
"Thursday, Apr 28",MIN,Home,DET,W,7.0,1.0,9.0,11-8,1.0,up 3.0,Stashak,Skubal,Jax,3:09,D,19365.0,1.14,7,,MIN,2022
"Friday, Apr 29",MIN,@,TBR,L,1.0,6.0,9.0,11-9,1.0,up 3.0,Kluber,Bundy,None,2:16,N,9928.0,1.14,-1,,MIN,2022
"Saturday, Apr 30",MIN,@,TBR,W,9.0,1.0,9.0,12-9,1.0,up 3.0,Stashak,McClanahan,None,3:05,D,18846.0,1.12,1,,MIN,2022
"Sunday, May 1",MIN,@,TBR,W,9.0,3.0,9.0,13-9,1.0,up 3.0,Winder,Fleming,None,2:53,D,14830.0,1.14,2,,MIN,2022
"Monday, May 2",MIN,@,BAL,W,2.0,1.0,9.0,14-9,1.0,up 3.5,Paddack,Baker,Duran,2:56,N,7427.0,1.12,3,,MIN,2022
"Tuesday, May 3",MIN,@,BAL,W,7.0,2.0,9.0,15-9,1.0,up 4.0,Thielbar,Krehbiel,None,3:00,N,6678.0,1.17,4,,MIN,2022
"Wednesday, May 4",MIN,@,BAL,L,4.0,9.0,9.0,15-10,1.0,up 3.5,Pérez,Bundy,None,2:43,N,7466.0,1.18,-1,,MIN,2022
"Thursday, May 5",MIN,@,BAL,L,3.0,5.0,9.0,15-11,1.0,up 2.5,López,Duran,None,3:03,N,8652.0,1.19,-2,,MIN,2022
"Friday, May 6",MIN,Home,OAK,W,2.0,1.0,9.0,16-11,1.0,up 3.0,Winder,Logue,Pagán,2:44,N,17509.0,1.14,1,,MIN,2022
"Saturday, May 7",MIN,Home,OAK,W,1.0,0.0,9.0,17-11,1.0,up 3.0,Jax,Kaprielian,Duran,2:55,D,22272.0,1.16,2,,MIN,2022
"Sunday, May 8",MIN,Home,OAK,W,4.0,3.0,9.0,18-11,1.0,up 3.0,Stashak,Jefferies,Pagán,3:19,D,14295.0,1.19,3,,MIN,2022
"Tuesday, May 10",MIN,Home,HOU,L,0.0,5.0,9.0,18-12,1.0,up 2.5,Verlander,Ryan,None,3:10,N,16156.0,1.28,-1,,MIN,2022
"Wednesday, May 11",MIN,Home,HOU,L,3.0,11.0,9.0,18-13,1.0,up 2.0,Abreu,Archer,None,3:33,N,,1.23,-2,,MIN,2022
"Thursday, May 12",MIN,Home,HOU,L,0.0,5.0,9.0,18-14,1.0,up 2.0,Garcia,Winder,None,3:20,D,16918.0,1.24,-3,,MIN,2022
"Friday, May 13",MIN,Home,CLE,W,12.0,8.0,9.0,19-14,1.0,up 3.0,Jax,Civale,None,3:26,N,18711.0,1.25,1,,MIN,2022
"Saturday, May 14",MIN,Home,CLE,L,2.0,3.0,10.0,19-15,1.0,up 2.0,Sandlin,Cotton,Clase,3:31,N,22939.0,1.24,-1,,MIN,2022
"Sunday, May 15",MIN,Home,CLE,W,3.0,1.0,9.0,20-15,1.0,up 3.0,Ryan,McKenzie,Pagán,2:38,D,19850.0,1.22,1,,MIN,2022
"Monday, May 16",MIN,@,OAK,W,3.0,1.0,9.0,21-15,1.0,up 3.0,Cano,Logue,Duffey,2:54,N,3138.0,1.12,2,,MIN,2022
"Tuesday, May 17",MIN,@,OAK,L,2.0,5.0,9.0,21-16,1.0,up 2.5,Jackson,Winder,Jiménez,3:20,N,3640.0,1.15,-1,,MIN,2022
"Wednesday, May 18",MIN,@,OAK,W,14.0,4.0,9.0,22-16,1.0,up 3.5,Gray,Jefferies,None,3:25,D,7106.0,1.13,1,,MIN,2022
"Friday, May 20",MIN,@,KCR,W,6.0,4.0,9.0,23-16,1.0,up 3.5,Smeltzer,Lynch,Pagán,3:22,N,25337.0,1.19,2,,MIN,2022
"Saturday, May 21",MIN,@,KCR,W,9.0,2.0,9.0,24-16,1.0,up 4.5,Ryan,Keller,None,2:54,N,17893.0,1.23,3,,MIN,2022
"Sunday, May 22",MIN,@,KCR,W,7.0,6.0,9.0,25-16,1.0,up 4.0,Duffey,Staumont,Duran,3:37,D,15482.0,1.22,4,,MIN,2022
"Monday, May 23",MIN,Home,DET,W-wo,5.0,4.0,9.0,26-16,1.0,up 4.5,Pagán,Chafin,None,2:55,N,16361.0,1.21,5,,MIN,2022
"Tuesday, May 24",MIN,Home,DET,W,2.0,0.0,9.0,27-16,1.0,up 5.5,Gray,Brieske,Duran,2:53,N,17882.0,1.24,6,,MIN,2022
"Wednesday, May 25",MIN,Home,DET,L,2.0,4.0,10.0,27-17,1.0,up 4.5,Lange,Megill,Chafin,3:45,D,20375.0,1.21,-1,,MIN,2022
"Thursday, May 26",MIN,Home,KCR,L,2.0,3.0,9.0,27-18,1.0,up 4.5,Staumont,Duffey,Barlow,3:05,N,17657.0,1.21,-2,,MIN,2022
"Friday, May 27",MIN,Home,KCR,W,10.0,7.0,9.0,28-18,1.0,up 5.0,Megill,Keller,Pagán,3:40,N,21841.0,1.20,1,,MIN,2022
"Saturday, May 28",MIN,Home,KCR,L,3.0,7.0,9.0,28-19,1.0,up 5.0,Singer,Archer,None,3:12,D,22249.0,1.27,-1,,MIN,2022
"Sunday, May 29",MIN,Home,KCR,W,7.0,3.0,9.0,29-19,1.0,up 5.0,Gray,Greinke,None,3:05,D,27195.0,1.26,1,,MIN,2022
"Monday, May 30",MIN,@,DET,L,5.0,7.0,9.0,29-20,1.0,up 4.5,Jiménez,Smith,Soto,3:04,D,15191.0,1.26,-1,,MIN,2022
"Tuesday, May 31 (1)",MIN,@,DET,W,8.0,2.0,9.0,30-20,1.0,up 5.0,Smeltzer,García,None,2:46,D,11756.0,1.24,1,,MIN,2022
"Tuesday, May 31 (2)",MIN,@,DET,L,0.0,4.0,9.0,30-21,1.0,up 5.0,Peralta,Sands,None,2:29,N,12122.0,1.19,-1,,MIN,2022
"Wednesday, Jun 1",MIN,@,DET,L,0.0,5.0,9.0,30-22,1.0,up 5.0,Skubal,Ober,None,2:13,N,13211.0,1.19,-2,,MIN,2022
"Thursday, Jun 2",MIN,@,DET,L,2.0,3.0,9.0,30-23,1.0,up 4.5,Lange,Pagán,Soto,2:38,D,17972.0,1.23,-3,,MIN,2022
"Friday, Jun 3",MIN,@,TOR,W,9.0,3.0,9.0,31-23,1.0,up 4.5,Cotton,Kikuchi,None,3:02,N,27753.0,1.19,1,,MIN,2022
"Saturday, Jun 4",MIN,@,TOR,L,3.0,12.0,9.0,31-24,1.0,up 4.5,Berríos,Bundy,None,3:01,D,36987.0,1.20,-1,,MIN,2022
"Sunday, Jun 5",MIN,@,TOR,W,8.0,6.0,9.0,32-24,1.0,up 4.5,Cotton,Gausman,Morán,3:20,D,34088.0,1.18,1,,MIN,2022
"Tuesday, Jun 7",MIN,Home,NYY,L,4.0,10.0,9.0,32-25,1.0,up 4.0,Luetge,Sands,None,3:50,N,27643.0,1.18,-1,,MIN,2022
"Wednesday, Jun 8",MIN,Home,NYY,W,8.0,1.0,9.0,33-25,1.0,up 4.0,Archer,Cortés,None,3:00,N,22286.0,1.21,1,,MIN,2022
